GEOID,NAME,pop_totalE,whiteE,blackE,asianE,hispanicE,median_ageE,med_incomeE,age_0_9,age_10_19,age_20_29,age_30_39,age_40_49,age_50_59,age_60_69,age_70_79,age_80plus,geometry
390610214012,Block Group 2; Census Tract 214.01; Hamilton County; Ohio,1166,1001,25,0,0,47.4,71058,215,27,80,134,187,199,141,122,61,"list(list(c(-84.617422, -84.617232, -84.608006, -84.605632, -84.605238, -84.605698, -84.610132, -84.615768, -84.618206, -84.617422, 39.102019, 39.104033, 39.104012, 39.104006, 39.100719, 39.095179, 39.095239, 39.094387, 39.093881, 39.102019)))"
390610212023,Block Group 3; Census Tract 212.02; Hamilton County; Ohio,851,766,49,0,15,40.6,92634,75,88,53,182,152,64,204,33,0,"list(list(c(-84.617611, -84.616959, -84.607759, -84.60701, -84.606576, -84.607081, -84.607509, -84.616578, -84.616356, -84.617343, -84.617611, 39.124236, 39.126346, 39.123576, 39.123523, 39.123506, 39.118649, 39.118656, 39.118852, 39.120774, 39.123563, 39.124236)))"
390610252005,Block Group 5; Census Tract 252; Hamilton County; Ohio,1090,827,170,0,121,37.3,55417,177,26,229,165,146,116,207,13,11,"list(list(c(-84.459115, -84.458753, -84.454995, -84.455334, -84.455421, -84.455414, -84.454624, -84.459403, -84.459115, 39.174671, 39.178163, 39.177943, 39.177229, 39.175731, 39.174891, 39.171549, 39.171878, 39.174671)))"
390610210023,Block Group 3; Census Tract 210.02; Hamilton County; Ohio,1620,1504,0,25,0,41.8,84048,276,181,126,192,157,255,226,156,51,"list(list(c(-84.650113, -84.642851, -84.642724, -84.637096, -84.637463, -84.637379, -84.639461, -84.639589, -84.650555, -84.650113, 39.150761, 39.150298, 39.151971, 39.151839, 39.149215, 39.146658, 39.146812, 39.142732, 39.143379, 39.150761)))"
390610222001,Block Group 1; Census Tract 222; Hamilton County; Ohio,1203,890,125,41,2,44.2,98449,244,101,42,182,109,165,217,106,37,"list(list(c(-84.530077, -84.525133, -84.525486, -84.524113, -84.524154, -84.526817, -84.526505, -84.525345, -84.518255, -84.519243, -84.521653, -84.520912, -84.530236, -84.530077, 39.203959, 39.203674, 39.208414, 39.20947, 39.21193, 39.211955, 39.214672, 39.215964, 39.215895, 39.208927, 39.204809, 39.201356, 39.201974, 39.203959)))"
390610226023,Block Group 3; Census Tract 226.02; Hamilton County; Ohio,1211,878,113,0,5,36.7,136172,216,208,38,223,114,169,151,68,24,"list(list(c(-84.473628, -84.473614, -84.473049, -84.472689, -84.464555, -84.464712, -84.465323, -84.465821, -84.467042, -84.468944, -84.473658, -84.473628, 39.217665, 39.217799, 39.223565, 39.227254, 39.227209, 39.225543, 39.219371, 39.217889, 39.217898, 39.217717, 39.217362, 39.217665)))"
390610243032,Block Group 2; Census Tract 243.03; Hamilton County; Ohio,1681,1503,0,122,79,39.2,172083,187,376,61,257,310,215,151,124,0,"list(list(c(-84.284354, -84.283277, -84.282417, -84.277412, -84.268125, -84.272033, -84.272965, -84.273039, -84.273313, -84.273423, -84.273419, -84.27369, -84.28405, -84.283995, -84.28449, -84.284354, 39.280737, 39.283859, 39.289985, 39.289366, 39.288722, 39.280722, 39.278642, 39.27796, 39.275303, 39.274164, 39.274111, 39.271054, 39.271771, 39.275232, 39.280008, 39.280737)))"
390610209025,Block Group 5; Census Tract 209.02; Hamilton County; Ohio,908,813,81,0,14,34.9,66354,0,40,184,315,56,240,35,26,12,"list(list(c(-84.613977, -84.611482, -84.611762, -84.610703, -84.60861, -84.609035, -84.61108, -84.614751, -84.613977, 39.164963, 39.164771, 39.161967, 39.160919, 39.160588, 39.155864, 39.156327, 39.157158, 39.164963)))"
390610269002,Block Group 2; Census Tract 269; Hamilton County; Ohio,2073,159,1775,0,67,28.3,18228,807,197,164,197,141,103,368,32,64,"list(list(c(-84.535594, -84.527187, -84.526983, -84.527469, -84.531857, -84.535268, -84.535594, 39.11982, 39.119147, 39.118239, 39.1136, 39.113901, 39.118891, 39.11982)))"
390610030003,Block Group 3; Census Tract 30; Hamilton County; Ohio,2048,1563,228,187,77,18.9,NA,0,1861,187,0,0,0,0,0,0,"list(list(c(-84.520649, -84.520074, -84.519469, -84.517523, -84.518099, -84.515573, -84.514793, -84.514987, -84.517258, -84.517579, -84.512912, -84.513045, -84.514665, -84.519133, -84.520702, -84.520649, 39.12968, 39.135327, 39.140713, 39.141055, 39.139107, 39.138392, 39.135723, 39.133439, 39.131175, 39.129799, 39.129332, 39.128077, 39.128187, 39.12849, 39.128609, 39.12968)))"
390610063004,Block Group 4; Census Tract 63; Hamilton County; Ohio,540,62,439,0,25,41.6,34750,13,102,120,0,169,58,72,6,0,"list(list(c(-84.470152, -84.468548, -84.467874, -84.459403, -84.459821, -84.465976, -84.46603, -84.466036, -84.468558, -84.470152, 39.167903, 39.170443, 39.172095, 39.171878, 39.167959, 39.168096, 39.167427, 39.16735, 39.167397, 39.167903)))"
390610069002,Block Group 2; Census Tract 69; Hamilton County; Ohio,1106,57,904,16,16,18.5,11289,98,512,102,172,54,0,49,119,0,"list(list(c(-84.505406, -84.499813, -84.499935, -84.500289, -84.505757, -84.505406, 39.146566, 39.146256, 39.145118, 39.141892, 39.142209, 39.146566)))"
390610243243,Block Group 3; Census Tract 243.24; Hamilton County; Ohio,1193,1096,33,0,30,43.3,92411,149,251,59,118,189,170,135,69,53,"list(list(c(-84.297484, -84.295401, -84.294737, -84.284354, -84.28449, -84.283995, -84.28405, -84.285562, -84.289393, -84.2903, -84.290494, -84.297716, -84.297484, 39.276426, 39.277101, 39.28216, 39.280737, 39.280008, 39.275232, 39.271771, 39.27181, 39.269561, 39.269009, 39.272693, 39.273423, 39.276426)))"
390610239012,Block Group 2; Census Tract 239.01; Hamilton County; Ohio,1570,1119,273,153,73,39.7,94931,211,293,130,161,192,218,155,177,33,"list(list(c(-84.359819, -84.357052, -84.355588, -84.346797, -84.346337, -84.346354, -84.345913, -84.346033, -84.346374, -84.346481, -84.345926, -84.34487, -84.34408, -84.343775, -84.343054, -84.342536, -84.343106, -84.344739, -84.350907, -84.353839, -84.35404, -84.356829, -84.358501, -84.359819, 39.261089, 39.265531, 39.267136, 39.26449, 39.264403, 39.263898, 39.263104, 39.261739, 39.261393, 39.260499, 39.25963, 39.259654, 39.25925, 39.258486, 39.257974, 39.257155, 39.256171, 39.249042, 39.248677, 
39.256432, 39.259864, 39.259677, 39.260867, 39.261089)))"
390610254012,Block Group 2; Census Tract 254.01; Hamilton County; Ohio,868,795,61,0,12,38.2,89420,119,57,114,195,84,115,62,112,10,"list(list(c(-84.460013, -84.456839, -84.454397, -84.446717, -84.447199, -84.453017, -84.450865, -84.455349, -84.457722, -84.460311, -84.460013, 39.155139, 39.159515, 39.163934, 39.161806, 39.159348, 39.159675, 39.156689, 39.153448, 39.154454, 39.154765, 39.155139)))"
390610265001,Block Group 1; Census Tract 265; Hamilton County; Ohio,729,74,606,16,0,35.4,16226,107,64,67,216,36,116,42,81,0,"list(list(c(-84.528197, -84.525802, -84.522252, -84.521199, -84.519075, -84.518445, -84.518131, -84.519712, -84.523489, -84.524136, -84.528785, -84.528197, 39.105695, 39.105539, 39.105276, 39.105244, 39.10555, 39.102969, 39.101826, 39.101608, 39.101626, 39.102103, 39.104601, 39.105695)))"
390610096004,Block Group 4; Census Tract 96; Hamilton County; Ohio,796,337,359,0,70,44.1,26875,125,150,43,35,71,191,64,87,30,"list(list(c(-84.563475, -84.558001, -84.558375, -84.561616, -84.561356, -84.562522, -84.562839, -84.563995, -84.563475, 39.105843, 39.105521, 39.102174, 39.101276, 39.103668, 39.103734, 39.100544, 39.100598, 39.105843)))"
390610215063,Block Group 3; Census Tract 215.06; Hamilton County; Ohio,830,160,354,0,214,30.2,76458,199,113,85,131,67,103,80,41,11,"list(list(c(-84.515649, -84.513653, -84.511227, -84.505934, -84.503793, -84.50396, -84.506051, -84.511179, -84.515256, -84.515649, 39.291721, 39.292908, 39.296269, 39.292259, 39.292161, 39.290455, 39.290872, 39.290316, 39.289809, 39.291721)))"
390610210032,Block Group 2; Census Tract 210.03; Hamilton County; Ohio,1014,865,45,0,0,31.8,77425,194,161,97,223,96,106,65,33,39,"list(list(c(-84.637463, -84.637096, -84.627707, -84.627791, -84.630281, -84.630548, -84.637379, -84.637463, 39.149215, 39.151839, 39.151194, 39.149241, 39.149405, 39.14642, 39.146658, 39.149215)))"
390610251032,Block Group 2; Census Tract 251.03; Hamilton County; Ohio,2009,1562,244,60,96,64.5,52917,143,78,137,222,136,165,276,209,643,"list(list(c(-84.341709, -84.335331, -84.3322, -84.322522, -84.322752, -84.324199, -84.32456, -84.331985, -84.337605, -84.339542, -84.341932, -84.341709, 39.072711, 39.072713, 39.073034, 39.072417, 39.068347, 39.066518, 39.063092, 39.063857, 39.066787, 39.06698, 39.065335, 39.072711)))"
390610243014,Block Group 4; Census Tract 243.01; Hamilton County; Ohio,1311,1096,38,131,24,41.2,185673,218,286,19,107,248,147,195,64,27,"list(list(c(-84.336929, -84.336418, -84.335741, -84.335304, -84.335278, -84.331023, -84.324957, -84.324805, -84.323763, -84.321319, -84.320719, -84.319219, -84.325624, -84.327135, -84.330409, -84.330889, -84.335408, -84.337081, -84.336929, 39.263811, 39.269094, 39.27589, 39.280099, 39.28039, 39.28253, 39.28656, 39.286344, 39.284919, 39.283981, 39.281493, 39.279935, 39.274601, 39.272885, 39.268355, 39.267781, 39.263779, 39.262197, 39.263811)))"
390610252002,Block Group 2; Census Tract 252; Hamilton County; Ohio,637,494,61,10,58,34.1,139167,47,37,165,123,46,78,134,7,0,"list(list(c(-84.455421, -84.44951, -84.450016, -84.454447, -84.454624, -84.455414, -84.455421, 39.175731, 39.175362, 39.170418, 39.170686, 39.171549, 39.174891, 39.175731)))"
390610277002,Block Group 2; Census Tract 277; Hamilton County; Ohio,2063,1292,662,17,7,39.1,60586,185,81,450,343,309,308,210,116,61,"list(list(c(-84.559812, -84.552972, -84.551453, -84.55283, -84.550886, -84.549027, -84.547927, -84.546244, -84.544938, -84.54305, -84.544119, -84.542967, -84.542171, -84.541612, -84.543683, -84.548858, -84.550596, -84.552458, -84.552666, -84.553966, -84.559238, -84.559812, 39.171298, 39.169377, 39.173649, 39.174037, 39.176522, 39.175434, 39.174249, 39.177774, 39.178741, 39.173949, 39.170197, 39.169396, 39.168702, 39.167457, 39.167069, 39.167776, 39.165251, 39.164257, 39.165744, 39.167216, 39.170224, 
39.171298)))"
390610207641,Block Group 1; Census Tract 207.64; Hamilton County; Ohio,1502,925,577,0,0,30.1,NA,101,545,99,78,19,104,352,63,141,"list(list(c(-84.60054, -84.591608, -84.591588, -84.585158, -84.584306, -84.589138, -84.599573, -84.599683, -84.599772, -84.60054, 39.217226, 39.21691, 39.21594, 39.215527, 39.211282, 39.212012, 39.21287, 39.212828, 39.213234, 39.217226)))"
390610264004,Block Group 4; Census Tract 264; Hamilton County; Ohio,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,"list(list(c(-84.525405, -84.523211, -84.522252, -84.525802, -84.525405, 39.109146, 39.109013, 39.105276, 39.105539, 39.109146)))"
390610100024,Block Group 4; Census Tract 100.02; Hamilton County; Ohio,967,258,585,0,0,53.2,45867,0,21,147,68,204,194,261,72,0,"list(list(c(-84.578512, -84.573663, -84.570407, -84.569451, -84.568464, -84.56742, -84.566447, -84.563662, -84.563377, -84.561875, -84.561836, -84.567548, -84.568006, -84.57086, -84.572155, -84.5738, -84.576096, -84.578512, 39.147102, 39.152864, 39.153796, 39.155293, 39.15585, 39.157949, 39.158056, 39.15534, 39.153074, 39.151457, 39.149697, 39.150036, 39.149893, 39.148228, 39.14642, 39.146179, 39.146202, 39.147102)))"
390610030002,Block Group 2; Census Tract 30; Hamilton County; Ohio,1730,1276,238,94,91,18.9,NA,0,1505,225,0,0,0,0,0,0,"list(list(c(-84.517258, -84.514987, -84.514793, -84.510608, -84.511006, -84.511395, -84.511168, -84.513045, -84.512912, -84.517579, -84.517258, 39.131175, 39.133439, 39.135723, 39.135448, 39.133015, 39.1288, 39.127973, 39.128077, 39.129332, 39.129799, 39.131175)))"
390610085013,Block Group 3; Census Tract 85.01; Hamilton County; Ohio,963,238,398,61,150,48.2,42721,95,167,0,72,166,125,269,60,9,"list(list(c(-84.567374, -84.557151, -84.556474, -84.550886, -84.55283, -84.551453, -84.552972, -84.559812, -84.562439, -84.56288, -84.56682, -84.567374, 39.182138, 39.181511, 39.180246, 39.176522, 39.174037, 39.173649, 39.169377, 39.171298, 39.174654, 39.178108, 39.180639, 39.182138)))"
390610223011,Block Group 1; Census Tract 223.01; Hamilton County; Ohio,2995,1716,917,13,1345,25.3,34774,719,626,390,345,302,354,90,90,79,"list(list(c(-84.465455, -84.452667, -84.44696, -84.447787, -84.455229, -84.466261, -84.465455, 39.302922, 39.301483, 39.300808, 39.291777, 39.293374, 39.294756, 39.302922)))"
390610243033,Block Group 3; Census Tract 243.03; Hamilton County; Ohio,855,803,19,0,33,41.9,97153,123,163,13,115,88,145,128,44,36,"list(list(c(-84.286902, -84.28414, -84.284113, -84.279209, -84.279361, -84.277119, -84.275747, -84.278709, -84.278581, -84.285819, -84.286902, 39.260499, 39.268937, 39.269868, 39.269575, 39.26824, 39.268086, 39.265623, 39.265316, 39.259963, 39.260272, 39.260499)))"
390610251011,Block Group 1; Census Tract 251.01; Hamilton County; Ohio,1633,1308,154,8,109,42.3,173780,224,314,108,126,236,212,284,112,17,"list(list(c(-84.320888, -84.320559, -84.319548, -84.318406, -84.31838, -84.318599, -84.31851, -84.316505, -84.316171, -84.313823, -84.309019, -84.307136, -84.309247, -84.311018, -84.31186, -84.314219, -84.322023, -84.320888, 39.096487, 39.10181, 39.103754, 39.107602, 39.111207, 39.111631, 39.112946, 39.115689, 39.117, 39.11457, 39.113737, 39.112838, 39.098676, 39.086631, 39.086617, 39.087369, 39.087986, 39.096487)))"
390610050002,Block Group 2; Census Tract 50; Hamilton County; Ohio,684,637,0,0,0,27.1,101684,42,38,337,61,71,11,83,0,41,"list(list(c(-84.442845, -84.441264, -84.441471, -84.439881, -84.44014, -84.433961, -84.434146, -84.439722, -84.443494, -84.442845, 39.14481, 39.14469, 39.142374, 39.142283, 39.139346, 39.138709, 39.136985, 39.137326, 39.137561, 39.14481)))"
390610058004,Block Group 4; Census Tract 58; Hamilton County; Ohio,613,20,582,0,0,43.9,NA,0,106,132,27,44,143,139,22,0,"list(list(c(-84.413765, -84.411413, -84.411132, -84.410361, -84.407707, -84.40814, -84.408254, -84.408445, -84.414569, -84.413765, 39.18867, 39.18956, 39.189662, 39.188339, 39.188124, 39.187025, 39.181515, 39.179484, 39.179891, 39.18867)))"
390610069001,Block Group 1; Census Tract 69; Hamilton County; Ohio,1124,19,945,13,144,45.7,31596,101,227,99,78,180,133,238,68,0,"list(list(c(-84.508033, -84.505813, -84.50342, -84.497849, -84.498704, -84.499109, -84.499813, -84.505406, -84.505085, -84.507778, -84.509118, -84.508033, 39.152321, 39.155676, 39.155511, 39.15058, 39.149749, 39.14621, 39.146256, 39.146566, 39.149415, 39.150114, 39.151724, 39.152321)))"
390610082013,Block Group 3; Census Tract 82.01; Hamilton County; Ohio,978,291,610,0,7,47.2,NA,37,180,92,122,174,75,246,28,24,"list(list(c(-84.557126, -84.548051, -84.547972, -84.549987, -84.550392, -84.557641, -84.557126, 39.20966, 39.209192, 39.207955, 39.207281, 39.203201, 39.203572, 39.20966)))"
390610207013,Block Group 3; Census Tract 207.01; Hamilton County; Ohio,822,695,0,87,0,52.8,128958,140,29,46,68,100,179,153,103,4,"list(list(c(-84.615232, -84.613242, -84.61232, -84.609375, -84.609558, -84.606111, -84.605238, -84.602921, -84.598185, -84.598344, -84.595099, -84.595295, -84.604977, -84.613529, -84.613512, -84.615232, 39.239799, 39.242102, 39.245048, 39.244817, 39.241322, 39.241024, 39.239489, 39.240774, 39.240513, 39.238664, 39.237378, 39.235105, 39.235567, 39.236477, 39.23754, 39.239799)))"
390610215045,Block Group 5; Census Tract 215.04; Hamilton County; Ohio,738,262,452,0,0,32.9,132963,68,70,204,151,0,72,82,67,24,"list(list(c(-84.508762, -84.508253, -84.504529, -84.501531, -84.499887, -84.500003, -84.507156, -84.508536, -84.508762, 39.276278, 39.27717, 39.279513, 39.280384, 39.276725, 39.274502, 39.275783, 39.275755, 39.276278)))"
390610102015,Block Group 5; Census Tract 102.01; Hamilton County; Ohio,2254,344,1855,0,0,28.1,35203,586,132,670,376,164,112,136,62,16,"list(list(c(-84.618175, -84.613581, -84.604258, -84.60472, -84.606485, -84.606953, -84.609326, -84.613743, -84.613955, -84.614414, -84.618175, 39.141301, 39.140957, 39.140508, 39.136294, 39.13651, 39.136767, 39.139476, 39.139291, 39.137084, 39.136891, 39.141301)))"
390610218021,Block Group 1; Census Tract 218.02; Hamilton County; Ohio,796,141,655,0,0,28,NA,233,119,57,143,145,20,33,34,12,"list(list(c(-84.557292, -84.552776, -84.551634, -84.549251, -84.548755, -84.548069, -84.548104, -84.548051, -84.557126, -84.557576, -84.557292, 39.212481, 39.212207, 39.215458, 39.21531, 39.213759, 39.21254, 39.20988, 39.209192, 39.20966, 39.209685, 39.212481)))"
390610258004,Block Group 4; Census Tract 258; Hamilton County; Ohio,877,745,120,0,0,41,98365,96,147,93,89,210,121,92,23,6,"list(list(c(-84.50189, -84.49771, -84.497547, -84.496694, -84.493838, -84.494359, -84.495518, -84.499486, -84.50189, 39.164987, 39.167661, 39.167941, 39.167765, 39.166643, 39.164133, 39.162563, 39.163205, 39.164987)))"
390610240013,Block Group 3; Census Tract 240.01; Hamilton County; Ohio,928,451,82,278,113,57.1,87375,0,137,95,15,125,134,184,176,62,"list(list(c(-84.379239, -84.379176, -84.372095, -84.370801, -84.371835, -84.379626, -84.379239, 39.210457, 39.211048, 39.210142, 39.20931, 39.205761, 39.206718, 39.210457)))"
390610214213,Block Group 3; Census Tract 214.21; Hamilton County; Ohio,1125,1034,0,65,0,40.1,107500,143,243,83,90,139,196,118,101,12,"list(list(c(-84.618206, -84.615768, -84.615383, -84.612964, -84.616424, -84.615619, -84.611771, -84.611005, -84.609299, -84.609363, -84.612491, -84.614564, -84.618906, -84.618206, 39.093881, 39.094387, 39.09361, 39.093026, 39.091664, 39.090095, 39.08971, 39.085972, 39.085885, 39.082639, 39.083406, 39.085313, 39.084919, 39.093881)))"
390610277003,Block Group 3; Census Tract 277; Hamilton County; Ohio,1240,1070,150,0,2,42.6,90505,184,12,61,315,160,189,177,131,11,"list(list(c(-84.548858, -84.543683, -84.541612, -84.540859, -84.540006, -84.54368, -84.548457, -84.550596, -84.548858, 39.167776, 39.167069, 39.167457, 39.165476, 39.163311, 39.163575, 39.164728, 39.165251, 39.167776)))"
390610254011,Block Group 1; Census Tract 254.01; Hamilton County; Ohio,745,492,72,28,153,37.9,41789,74,69,152,143,75,115,73,29,15,"list(list(c(-84.453017, -84.447199, -84.446717, -84.437746, -84.437619, -84.438142, -84.439458, -84.439804, -84.440404, -84.449781, -84.450865, -84.453017, 39.159675, 39.159348, 39.161806, 39.159223, 39.159182, 39.158138, 39.156457, 39.156625, 39.156766, 39.157451, 39.156689, 39.159675)))"
390610085012,Block Group 2; Census Tract 85.01; Hamilton County; Ohio,1721,139,1084,0,452,28.1,14643,414,332,165,247,164,220,158,21,0,"list(list(c(-84.570492, -84.56872, -84.567596, -84.563698, -84.558229, -84.557153, -84.557151, -84.567374, -84.567717, -84.569101, -84.569373, -84.569441, -84.570492, 39.191151, 39.191841, 39.192759, 39.190066, 39.187641, 39.18349, 39.181511, 39.182138, 39.184534, 39.186026, 39.188288, 39.189661, 39.191151)))"
390610252003,Block Group 3; Census Tract 252; Hamilton County; Ohio,254,80,79,0,0,37.2,33947,11,77,12,50,0,15,54,19,16,"list(list(c(-84.465976, -84.459821, -84.456193, -84.45601, -84.454161, -84.454447, -84.450016, -84.450049, -84.452504, -84.454397, -84.460028, -84.46603, -84.465976, 39.168096, 39.167959, 39.167744, 39.169443, 39.169342, 39.170686, 39.170418, 39.16969, 39.168488, 39.163934, 39.165677, 39.167427, 39.168096)))"
390610071001,Block Group 1; Census Tract 71; Hamilton County; Ohio,987,727,200,43,10,62.5,59940,76,45,12,59,91,87,292,225,100,"list(list(c(-84.538802, -84.536397, -84.531241, -84.527807, -84.519314, -84.513483, -84.51289, -84.510634, -84.508786, -84.512235, -84.516114, -84.514627, -84.517768, -84.52043, -84.521371, -84.52183, -84.53142, -84.533838, -84.535127, -84.536273, -84.537906, -84.538802, 39.155933, 39.158392, 39.159417, 39.160784, 39.163992, 39.162573, 39.16254, 39.164138, 39.162979, 39.161643, 39.161846, 39.158434, 39.156568, 39.15665, 39.156432, 39.150119, 39.150803, 39.150465, 39.152399, 39.153116, 39.154071, 
39.155933)))"
